CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Card Type,Point Earned,Balance_per_Product,Age_Group,Credit_Score_Age_Ratio,Is_High_Value_Active
619,France,Male,58,5,152199.33,1,1,1,48038.53755142161,0,3,SILVER,520,138363.02727272725,Middle,10.491525423728813,1
492,Germany,Female,52,8,125396.24,1,1,0,37970.83404839632,1,2,DIAMOND,931,113996.58181818182,Middle,9.283018867924529,0
641,Germany,Male,41,7,104405.54,3,1,0,58739.12941109182,0,5,SILVER,532,33679.2064516129,Adult,15.261904761904763,0
518,France,Female,27,1,133801.49,1,1,1,27157.111325169244,0,1,DIAMOND,938,121637.71818181817,Young,18.5,1
623,Spain,Female,40,4,0.0,3,1,0,26244.77384058052,0,2,PLATINUM,998,0.0,Adult,15.195121951219512,0
733,France,Female,28,5,0.0,2,0,0,23623.1412589017,0,5,SILVER,777,0.0,Young,25.275862068965516,0
625,Germany,Male,42,6,100047.33,1,1,0,58076.75787875218,0,4,GOLD,431,90952.11818181818,Adult,14.534883720930232,0
759,France,Female,31,1,109848.6,1,1,1,42869.83476161012,0,5,SILVER,299,99862.36363636363,Adult,23.71875,1
604,France,Female,32,7,127849.38,1,1,0,39988.72454333206,0,3,PLATINUM,747,116226.70909090909,Adult,18.303030303030305,0
512,Spain,Female,46,3,0.0,2,1,1,21648.003449529988,0,4,PLATINUM,669,0.0,Middle,10.893617021276595,0
520,France,Female,29,8,95947.76,1,1,0,23164.488106648027,0,5,GOLD,617,87225.23636363636,Young,17.333333333333332,0
805,Spain,Male,26,2,0.0,2,1,1,22264.160982936628,0,1,SILVER,387,0.0,Young,29.814814814814813,0
626,France,Male,43,4,137638.69,1,1,0,47095.27381863607,1,2,GOLD,560,125126.0818181818,Adult,14.227272727272727,0
656,France,Male,38,10,0.0,1,1,1,29532.794684976434,0,1,SILVER,894,0.0,Adult,16.82051282051282,0
785,Spain,Male,41,7,0.0,2,1,1,32752.212634090356,0,5,SILVER,681,0.0,Adult,18.69047619047619,0
553,France,Male,31,6,0.0,2,0,0,21909.40387159625,0,2,SILVER,741,0.0,Adult,17.28125,0
569,France,Female,44,4,0.0,2,0,0,21465.690119969444,0,1,SILVER,592,0.0,Adult,12.644444444444444,0
670,France,Male,38,10,89416.99,1,0,0,40723.886706983,0,3,SILVER,757,81288.17272727273,Adult,17.17948717948718,0
586,Spain,Male,42,6,0.0,2,1,1,23936.585136085596,0,4,DIAMOND,378,0.0,Adult,13.627906976744185,0
617,Spain,Female,45,1,0.0,1,1,0,25611.45915335869,0,4,DIAMOND,323,0.0,Adult,13.41304347826087,0
508,France,Female,60,7,143262.04,1,1,1,33348.19341961947,0,3,GOLD,727,130238.21818181819,Middle,8.327868852459016,1
624,Spain,Female,35,7,119656.45,2,1,1,41480.95093644665,0,1,DIAMOND,839,56979.2619047619,Adult,17.333333333333332,1
654,France,Male,29,4,132954.64,1,1,1,35310.45648642269,0,3,SILVER,810,120867.85454545455,Young,21.8,1
681,Germany,Female,44,3,105206.7,2,1,1,49758.9836710875,0,2,GOLD,923,50098.428571428565,Adult,15.133333333333333,1
578,Spain,Male,28,4,0.0,2,0,0,16196.04694646634,0,3,GOLD,849,0.0,Young,19.93103448275862,0
621,Spain,Female,37,9,83061.26,2,1,0,36277.82087834445,0,5,DIAMOND,748,39552.980952380945,Adult,16.342105263157894,0
632,France,Male,40,5,147650.68,1,1,1,54054.717277884665,0,1,SILVER,651,134227.8909090909,Adult,15.414634146341463,1
644,France,Male,44,5,73348.56,1,1,0,40655.61594491469,1,5,GOLD,354,66680.50909090908,Adult,14.311111111111112,0
821,France,Male,28,2,0.0,2,1,0,25320.288792760446,0,2,DIAMOND,544,0.0,Young,28.310344827586206,0
754,France,Female,38,2,0.0,2,0,0,30440.363821688956,0,4,SILVER,844,0.0,Adult,19.333333333333332,0
568,Spain,Female,27,1,116320.68,1,0,1,22902.462267061226,0,4,DIAMOND,376,105746.07272727271,Young,20.285714285714285,1
584,France,Male,33,3,0.0,2,0,1,23416.200263252034,0,3,SILVER,812,0.0,Adult,17.176470588235293,0
549,France,Female,29,8,0.0,2,1,1,17580.02653912688,0,4,GOLD,278,0.0,Young,18.3,0
729,France,Female,38,7,0.0,2,0,0,29974.003416940588,0,2,DIAMOND,606,0.0,Adult,18.692307692307693,0
523,France,Male,61,8,66250.71,1,1,1,28625.14490862093,0,4,SILVER,380,60227.91818181818,Senior,8.435483870967742,0
477,Germany,Female,24,2,95675.62,2,0,0,20859.933259684767,1,3,PLATINUM,355,45559.81904761904,Young,19.08,0
675,Germany,Male,42,2,92616.64,2,1,0,50659.80469709378,0,1,DIAMOND,960,44103.1619047619,Adult,15.69767441860465,0
782,Spain,Female,41,4,0.0,1,1,0,24412.048938326578,0,5,PLATINUM,480,0.0,Adult,18.61904761904762,0
616,Spain,Female,36,6,0.0,1,1,1,25311.280326269192,1,1,DIAMOND,906,0.0,Adult,16.64864864864865,0
738,Spain,Female,37,8,100565.94,1,1,1,43502.172480786336,0,3,DIAMOND,503,91423.58181818182,Adult,19.42105263157895,1
717,Spain,Female,42,5,190305.78,1,1,0,50260.356026543355,1,1,SILVER,758,173005.25454545452,Adult,16.674418604651162,0
526,Germany,Female,35,9,118536.4,1,1,0,44472.5389673179,1,3,DIAMOND,416,107760.36363636362,Adult,14.61111111111111,0
660,France,Male,19,5,127649.64,1,1,1,30027.99636363463,0,1,GOLD,863,116045.12727272726,Young,33.0,1
525,France,Male,35,7,165358.77,1,0,1,47353.08359748626,0,2,DIAMOND,694,150326.1545454545,Adult,14.583333333333334,1
629,Spain,Male,29,6,0.0,2,1,1,20568.60190687815,0,4,PLATINUM,274,0.0,Young,20.966666666666665,0
616,Germany,Female,36,10,78249.53,1,1,0,46459.39480053267,0,4,SILVER,789,71135.93636363636,Adult,16.64864864864865,0
521,Germany,Female,61,0,125193.96,1,1,1,34543.30823250503,0,4,GOLD,312,113812.6909090909,Senior,8.403225806451612,1
691,France,Female,29,9,0.0,2,0,0,21637.42179821765,0,4,GOLD,728,0.0,Young,23.033333333333335,0
687,Germany,Female,41,2,154007.21,1,1,0,60705.548683230016,0,5,SILVER,410,140006.55454545454,Adult,16.357142857142858,0
677,Spain,Female,43,3,133214.88,2,1,1,40743.62788372848,0,5,DIAMOND,865,63435.65714285714,Adult,15.386363636363637,1
695,Spain,Male,63,1,146202.93,1,1,1,32637.660860972257,1,3,DIAMOND,703,132911.75454545452,Senior,10.859375,1
663,France,Female,27,9,0.0,2,1,0,22880.18902506442,0,5,DIAMOND,769,0.0,Young,23.678571428571427,0
496,France,Male,30,0,90963.49,1,0,1,23327.89204301887,0,3,DIAMOND,333,82694.08181818182,Young,16.0,1
747,Spain,Male,41,9,0.0,1,1,0,32187.006028781576,1,1,PLATINUM,717,0.0,Adult,17.785714285714285,0
546,France,Female,52,2,0.0,1,1,0,21632.346895508406,1,4,SILVER,325,0.0,Middle,10.30188679245283,0
706,Spain,Male,68,4,114386.85,1,1,1,35533.11772863853,0,5,DIAMOND,269,103988.04545454546,Senior,10.231884057971014,1
472,France,Female,26,5,0.0,2,1,0,13881.806191578296,0,2,SILVER,893,0.0,Young,17.48148148148148,0
703,France,Female,40,7,0.0,2,0,1,32028.386401303294,0,4,GOLD,566,0.0,Adult,17.146341463414632,0
850,France,Female,38,2,0.0,2,1,0,29337.981651793903,0,1,SILVER,834,0.0,Adult,21.794871794871796,0
667,Spain,Male,71,4,137260.78,1,0,1,33990.92526243837,1,2,DIAMOND,915,124782.52727272727,Senior,9.26388888888889,1
559,France,Male,33,9,111060.05,2,1,0,34429.81868099818,0,1,PLATINUM,242,52885.73809523809,Adult,16.441176470588236,0
636,Spain,Male,60,7,124447.73,1,1,1,36361.37905957468,1,2,DIAMOND,359,113134.29999999999,Middle,10.426229508196721,1
672,France,Female,34,8,0.0,2,1,1,27072.438949197916,0,5,SILVER,923,0.0,Adult,19.2,0
667,France,Male,42,7,0.0,1,0,1,26521.47877670532,1,3,DIAMOND,967,0.0,Adult,15.511627906976743,0
648,Germany,Male,33,7,135310.41,2,0,1,57642.18110673165,0,3,DIAMOND,231,64433.52857142857,Adult,19.058823529411764,1
497,France,Male,32,8,0.0,2,1,0,21608.72223409602,0,3,GOLD,418,0.0,Adult,15.06060606060606,0
743,France,Female,73,6,0.0,2,0,1,25977.82013663549,0,4,GOLD,538,0.0,Senior,10.04054054054054,0
619,France,Male,29,5,0.0,2,1,0,21129.739812821306,0,1,DIAMOND,775,0.0,Young,20.633333333333333,0
639,Spain,Male,34,5,139393.19,2,0,0,46835.67680932204,0,2,DIAMOND,883,66377.70952380952,Adult,18.257142857142856,0
540,Spain,Male,28,8,0.0,2,0,0,16341.031485021238,0,3,SILVER,463,0.0,Young,18.620689655172413,0
766,France,Female,26,3,104258.8,1,1,1,35113.42963111073,0,5,SILVER,392,94780.72727272726,Young,28.37037037037037,1
749,France,Female,26,6,0.0,2,0,1,23074.389087640975,0,4,GOLD,240,0.0,Young,27.74074074074074,0
655,Germany,Male,32,9,113447.01,1,1,0,53518.605335556735,0,5,DIAMOND,748,103133.64545454545,Adult,19.848484848484848,0
630,France,Male,33,9,0.0,2,1,0,27936.41223733047,0,4,PLATINUM,864,0.0,Adult,18.529411764705884,0
778,Germany,Female,33,4,111063.73,2,1,0,53051.916023652295,0,5,GOLD,544,52887.49047619047,Adult,22.88235294117647,0
757,Germany,Female,30,6,161378.02,1,0,0,60382.69265794034,1,5,DIAMOND,878,146707.2909090909,Young,24.419354838709676,0
529,Spain,Female,39,2,82766.43,1,1,1,27152.93266758435,0,3,GOLD,574,75242.20909090908,Adult,13.225,1
620,Spain,Male,29,9,0.0,2,1,0,19545.86601821455,0,4,PLATINUM,367,0.0,Young,20.666666666666668,0
615,France,Female,61,1,104267.7,1,1,0,31549.129159320313,1,3,GOLD,613,94788.81818181818,Senior,9.919354838709678,0
735,France,Female,25,3,91718.8,1,0,0,29907.935053954265,0,3,PLATINUM,906,83380.72727272726,Young,28.26923076923077,0
705,Spain,Female,47,3,63488.7,1,0,1,33798.43365228674,1,4,DIAMOND,555,57716.99999999999,Middle,14.6875,0
644,Spain,Female,46,6,12459.19,1,0,0,29541.28223316975,1,1,PLATINUM,896,11326.536363636364,Middle,13.702127659574469,0
505,Germany,Female,37,6,159863.9,2,0,1,50993.782585059016,0,1,GOLD,421,76125.66666666666,Adult,13.289473684210526,1
471,Germany,Male,23,6,104592.55,2,1,0,21375.990014497867,0,2,DIAMOND,485,49805.97619047619,Young,19.625,0
722,Spain,Female,50,4,132088.59,1,1,1,43997.690019352805,0,5,DIAMOND,761,120080.53636363635,Middle,14.156862745098039,1
577,Spain,Female,39,4,0.0,2,1,0,20265.041607314142,0,5,GOLD,456,0.0,Adult,14.425,0
744,Spain,Male,44,5,120654.68,1,1,0,43053.252726629304,0,4,DIAMOND,790,109686.07272727271,Adult,16.533333333333335,0
573,France,Female,30,6,0.0,2,1,0,21557.442704976773,0,2,PLATINUM,546,0.0,Young,18.483870967741936,0
653,France,Female,32,4,83772.95,1,0,1,30912.866692057294,0,2,SILVER,567,76157.22727272726,Adult,19.78787878787879,1
660,France,Female,31,6,172325.67,1,0,1,49289.621198145695,0,4,PLATINUM,223,156659.7,Adult,20.625,1
787,France,Male,46,7,117685.31,2,1,1,64084.07244557324,0,4,SILVER,890,56040.62380952381,Middle,16.74468085106383,1
617,France,Male,41,7,0.0,2,0,1,29950.22682161361,0,1,PLATINUM,321,0.0,Adult,14.69047619047619,0
567,France,Male,39,5,0.0,2,0,0,23818.32374227859,0,3,GOLD,709,0.0,Adult,14.175,0
682,Spain,Female,64,9,0.0,2,1,1,22099.00396979248,0,2,SILVER,614,0.0,Senior,10.492307692307692,0
684,France,Male,35,6,135871.5,1,1,1,49074.93415748805,0,5,DIAMOND,353,123519.54545454544,Adult,19.0,1
447,France,Male,41,3,0.0,4,1,1,22383.051763895866,1,2,SILVER,408,0.0,Adult,10.642857142857142,0
625,Germany,Female,49,4,128504.76,1,1,0,55108.66068393098,1,2,SILVER,583,116822.50909090908,Middle,12.5,0
585,France,Male,36,7,0.0,2,1,0,24812.304341593193,0,4,SILVER,377,0.0,Adult,15.81081081081081,0
516,France,Female,42,8,56228.25,1,1,0,31014.129300704262,0,1,DIAMOND,608,51116.590909090904,Adult,12.0,0
732,Germany,Female,45,6,98792.4,1,1,0,57310.99075096876,1,3,GOLD,854,89811.27272727272,Adult,15.91304347826087,0
628,Germany,Male,40,5,181768.32,2,1,1,64579.63197779165,0,2,SILVER,307,86556.34285714285,Adult,15.317073170731707,1
682,Spain,Female,48,9,101198.01,1,1,1,44045.16734488741,0,4,GOLD,672,91998.1909090909,Middle,13.918367346938776,1
746,France,Male,25,9,0.0,2,0,1,25531.726354099814,0,3,SILVER,746,0.0,Young,28.692307692307693,0
655,France,Female,60,3,0.0,2,1,1,21572.18254299449,0,1,PLATINUM,947,0.0,Middle,10.737704918032787,0
644,France,Female,39,9,0.0,1,1,0,30207.11503328142,0,5,DIAMOND,631,0.0,Adult,16.1,0
778,France,Male,34,5,139064.06,2,0,0,54903.03308655883,0,2,SILVER,899,66220.98095238095,Adult,22.228571428571428,0
617,France,Female,35,2,104508.1,1,1,1,36988.02114950314,0,5,PLATINUM,757,95007.36363636363,Adult,17.13888888888889,1
660,Germany,Male,35,9,113948.58,1,1,0,58201.085511958176,1,3,PLATINUM,959,103589.61818181818,Adult,18.333333333333332,0
537,France,Male,47,10,0.0,2,0,1,29077.438130682178,0,1,PLATINUM,677,0.0,Middle,11.1875,0
554,France,Female,39,10,0.0,2,1,1,25170.990618084626,0,2,DIAMOND,565,0.0,Adult,13.85,0
806,France,Male,31,9,0.0,2,0,1,32230.324445560047,0,4,SILVER,315,0.0,Adult,25.1875,0
611,Germany,Male,37,1,117524.72,2,0,1,52493.59409041964,0,5,DIAMOND,299,55964.15238095238,Adult,16.07894736842105,1
665,France,Female,37,5,160389.82,1,0,1,48141.37025873547,0,2,GOLD,661,145808.92727272728,Adult,17.5,1
648,France,Female,37,7,0.0,2,1,0,28490.534851981134,0,4,PLATINUM,472,0.0,Adult,17.05263157894737,0
692,France,Male,27,1,125547.53,1,0,0,28301.974276116496,0,4,SILVER,890,114134.11818181816,Young,24.714285714285715,0
507,Spain,Male,46,6,92783.68,1,1,1,33987.305380541955,0,2,DIAMOND,322,84348.79999999999,Middle,10.787234042553191,1
696,Germany,Male,49,5,97036.22,2,1,0,63246.30779809887,1,1,PLATINUM,594,46207.723809523806,Middle,13.92,0
681,France,Male,34,3,0.0,2,0,0,23991.160056133664,0,2,GOLD,628,0.0,Adult,19.457142857142856,0
687,France,Female,26,6,0.0,2,1,1,20162.310089755832,0,2,SILVER,257,0.0,Young,25.444444444444443,0
641,Spain,Male,40,5,102145.13,1,1,1,39410.902356711085,0,1,DIAMOND,310,92859.20909090909,Adult,15.634146341463415,1
507,France,Female,33,1,113452.66,1,0,0,27441.556556205374,0,1,SILVER,401,103138.78181818181,Adult,14.911764705882353,0
688,Spain,Female,46,8,155681.72,1,1,0,44397.69473745227,0,3,SILVER,984,141528.83636363636,Middle,14.638297872340425,0
535,Germany,Male,38,8,127475.24,1,0,0,48991.30570553097,1,2,SILVER,785,115886.58181818182,Adult,13.717948717948717,0
701,France,Male,41,10,0.0,2,1,1,35457.496626037915,0,4,PLATINUM,629,0.0,Adult,16.69047619047619,0
488,France,Male,43,10,112751.13,1,1,1,33958.96436527582,0,2,PLATINUM,488,102501.02727272727,Adult,11.090909090909092,1
539,France,Female,29,4,0.0,2,1,1,16708.084690120853,0,5,SILVER,281,0.0,Young,17.966666666666665,0
674,France,Male,45,7,144889.18,1,1,1,53951.04654741109,1,2,SILVER,624,131717.43636363634,Adult,14.652173913043478,1
538,Spain,Male,40,8,0.0,2,1,1,25745.306414370498,0,1,DIAMOND,879,0.0,Adult,13.121951219512194,0
829,France,Female,22,7,150126.44,1,1,0,33762.7190227095,1,5,SILVER,502,136478.58181818182,Young,36.04347826086956,0
768,France,Male,54,8,69712.74,1,1,1,48584.89509881947,0,3,SILVER,569,63375.21818181818,Middle,13.963636363636363,0
585,Spain,Female,44,4,0.0,2,0,1,20907.72545962801,0,4,DIAMOND,762,0.0,Adult,13.0,0
581,France,Male,31,3,0.0,2,0,0,21820.075575902512,0,3,PLATINUM,557,0.0,Adult,18.15625,0
682,Germany,Female,35,2,117438.92,2,1,1,55083.995524936014,0,5,PLATINUM,348,55923.295238095234,Adult,18.944444444444443,1
653,France,Male,38,8,119315.75,1,1,0,45848.187610975365,0,3,SILVER,978,108468.86363636363,Adult,16.743589743589745,0
712,France,Female,30,1,89571.59,1,1,1,34987.848151570135,0,3,PLATINUM,567,81428.71818181817,Young,22.967741935483872,1
620,Germany,Female,34,8,102251.57,1,1,0,46763.330898256885,0,4,SILVER,663,92955.97272727273,Adult,17.714285714285715,0
709,France,Male,42,9,118546.71,1,0,1,51828.49424662035,0,5,GOLD,503,107769.73636363636,Adult,16.488372093023255,1
832,France,Male,61,2,0.0,1,0,1,26888.100949750635,1,2,DIAMOND,748,0.0,Senior,13.419354838709678,0
635,Spain,Male,38,0,103257.14,1,0,0,32315.169871935923,0,2,PLATINUM,537,93870.12727272726,Adult,16.28205128205128,0
749,Spain,Female,43,1,124209.02,1,1,1,37478.579970551866,0,4,PLATINUM,608,112917.29090909091,Adult,17.022727272727273,1
629,Spain,Male,32,3,0.0,2,1,1,22864.93152228432,0,1,SILVER,601,0.0,Adult,19.060606060606062,0
836,Spain,Female,41,7,150302.84,1,1,1,52684.50457030725,0,2,DIAMOND,648,136638.94545454544,Adult,19.904761904761905,1
542,Spain,Male,34,8,108653.93,1,0,1,31778.205721105474,0,1,SILVER,522,98776.29999999999,Adult,15.485714285714286,1
645,France,Female,45,8,85325.93,1,0,0,44067.8698580239,0,3,DIAMOND,653,77569.02727272725,Adult,14.021739130434783,0
844,France,Female,29,8,0.0,2,0,0,24860.040416406155,0,3,PLATINUM,807,0.0,Young,28.133333333333333,0
747,Germany,Male,37,9,135776.36,3,1,0,72591.30630435847,1,4,PLATINUM,965,43798.825806451605,Adult,19.657894736842106,0
645,France,Male,40,6,131411.24,1,1,1,46268.50321458454,0,4,SILVER,323,119464.76363636361,Adult,15.731707317073171,1
752,Spain,Female,36,3,0.0,2,1,1,30494.970193566794,0,5,GOLD,784,0.0,Adult,20.324324324324323,0
760,Spain,Female,41,6,0.0,2,0,0,29303.268865695318,0,4,SILVER,873,0.0,Adult,18.095238095238095,0
714,Germany,Female,45,9,106431.97,2,1,1,65369.19644810109,0,5,DIAMOND,696,50681.89047619048,Adult,15.521739130434783,1
717,France,Male,50,9,90305.76,1,1,1,46933.41385051856,0,3,GOLD,404,82096.14545454545,Middle,14.058823529411764,1
645,Germany,Male,28,7,117466.03,2,1,1,43761.20006096088,0,4,DIAMOND,554,55936.20476190476,Young,22.24137931034483,1
681,France,Male,32,3,148884.47,2,1,1,43946.527507202016,0,5,DIAMOND,300,70897.36666666667,Adult,20.636363636363637,1
681,Germany,Female,44,4,91115.76,2,0,0,48090.45368412636,1,2,SILVER,356,43388.457142857136,Adult,15.133333333333333,0
679,Germany,Female,37,8,77373.87,2,0,1,51274.81468007457,0,2,GOLD,720,36844.7,Adult,17.86842105263158,1
528,Spain,Male,23,7,104744.89,1,1,0,19785.432271931484,0,5,GOLD,517,95222.62727272726,Young,22.0,0
710,France,Female,31,3,0.0,2,1,1,26811.150961949123,0,2,SILVER,681,0.0,Adult,22.1875,0
733,Germany,Male,39,5,91538.51,1,1,1,51592.063899214096,0,3,PLATINUM,336,83216.82727272726,Adult,18.325,1
724,France,Female,32,6,0.0,2,1,1,25515.19447855931,0,4,PLATINUM,480,0.0,Adult,21.939393939393938,0
726,France,Female,34,0,185734.75,1,1,1,47121.01248661052,0,1,SILVER,691,168849.7727272727,Adult,20.742857142857144,1
520,France,Male,30,3,143396.54,2,1,1,36769.85935475332,0,1,DIAMOND,605,68284.06666666667,Young,16.774193548387096,1
556,France,Male,40,5,125909.85,1,1,1,42481.01788071758,0,4,SILVER,280,114463.5,Adult,13.560975609756097,1
579,France,Female,45,2,0.0,2,0,0,24585.376987723885,0,2,SILVER,451,0.0,Adult,12.58695652173913,0
674,France,Male,36,2,154525.7,1,0,1,48450.90207241256,0,4,PLATINUM,945,140477.9090909091,Adult,18.216216216216218,1
570,France,Female,29,0,0.0,1,1,0,13956.191049951634,0,1,SILVER,392,0.0,Young,19.0,0
631,France,Male,51,8,100654.8,1,1,0,51093.39913508576,0,4,SILVER,678,91504.36363636363,Middle,12.134615384615385,0
623,Spain,Male,44,1,83325.77,1,0,1,33829.938358584084,0,1,DIAMOND,525,75750.7,Adult,13.844444444444445,1
665,France,Male,35,8,110934.54,1,1,0,47650.647156672545,0,1,PLATINUM,487,100849.5818181818,Adult,18.47222222222222,0
523,Spain,Female,36,8,113680.54,1,0,0,32439.50457255008,0,5,PLATINUM,961,103345.94545454544,Adult,14.135135135135135,0
706,Germany,Male,31,1,117020.08,2,1,0,51521.38317023059,0,4,GOLD,401,55723.847619047614,Adult,22.0625,0
619,France,Female,49,9,145359.99,1,1,0,50285.10459315698,0,4,DIAMOND,468,132145.44545454544,Middle,12.38,0
593,Germany,Female,39,8,151391.68,1,1,0,51926.88080882336,1,2,SILVER,246,137628.8,Adult,14.825,0
608,Spain,Male,66,8,123935.35,1,1,1,36100.98179885122,0,5,PLATINUM,923,112668.5,Senior,9.074626865671641,1
526,France,Female,36,0,0.0,2,1,0,21349.114158144923,0,2,PLATINUM,606,0.0,Adult,14.216216216216216,0
684,Spain,Male,40,2,70291.02,1,1,1,35374.38608894913,1,5,DIAMOND,455,63900.92727272727,Adult,16.682926829268293,0
604,Germany,Female,42,10,166031.45,1,1,0,61399.14857444021,0,1,DIAMOND,820,150937.68181818182,Adult,14.046511627906977,0
636,Germany,Male,36,6,96643.32,1,0,0,48503.2275593744,0,2,DIAMOND,498,87857.56363636363,Adult,17.18918918918919,0
669,Spain,Female,33,8,0.0,2,0,1,24060.26823347177,0,1,PLATINUM,565,0.0,Adult,19.676470588235293,0
624,France,Male,71,7,0.0,2,1,1,27335.6104551217,0,3,GOLD,666,0.0,Senior,8.666666666666666,0
631,France,Male,29,2,0.0,2,1,1,20646.46341311939,0,1,PLATINUM,821,0.0,Young,21.033333333333335,0
753,France,Male,48,4,0.0,2,0,1,37671.89535046419,0,2,DIAMOND,933,0.0,Middle,15.36734693877551,0
588,France,Male,40,5,0.0,2,0,0,25838.1645447741,0,1,GOLD,394,0.0,Adult,14.341463414634147,0
729,Germany,Male,26,4,97268.1,2,1,0,45670.760954963145,0,3,GOLD,309,46318.142857142855,Young,27.0,0
602,France,Female,42,10,0.0,2,0,0,27828.185846544777,1,2,DIAMOND,600,0.0,Adult,14.0,0
689,Germany,Female,55,1,76296.81,1,1,0,38355.19809458134,1,3,GOLD,908,69360.73636363636,Middle,12.303571428571429,0
486,Spain,Male,27,7,0.0,2,1,0,12634.813375359747,0,4,SILVER,766,0.0,Young,17.357142857142858,0
809,Germany,Female,42,6,64497.94,3,0,1,51686.473985590936,1,5,PLATINUM,883,20805.787096774195,Adult,18.813953488372093,0
562,France,Male,38,5,0.0,1,1,0,23852.658944666156,0,4,PLATINUM,814,0.0,Adult,14.41025641025641,0
763,Spain,Female,32,8,0.0,2,1,0,28423.75937760594,0,4,GOLD,490,0.0,Adult,23.12121212121212,0
669,France,Male,57,5,0.0,2,1,1,27256.902964278586,0,1,GOLD,860,0.0,Middle,11.53448275862069,0
709,France,Male,39,8,0.0,2,1,0,33363.10613935794,0,3,GOLD,958,0.0,Adult,17.725,0
554,Spain,Female,45,4,0.0,2,1,1,25657.12904537767,0,2,PLATINUM,957,0.0,Adult,12.043478260869565,0
699,France,Male,37,10,0.0,2,0,0,30098.38618455728,0,1,DIAMOND,388,0.0,Adult,18.394736842105264,0
732,Spain,Male,54,0,134249.7,1,0,1,45695.24229798543,0,4,PLATINUM,304,122045.18181818182,Middle,13.309090909090909,1
625,France,Female,45,3,0.0,1,1,1,26692.26616782462,1,5,GOLD,375,0.0,Adult,13.58695652173913,0
599,France,Male,30,9,105443.68,1,1,1,35087.94494376729,0,3,DIAMOND,259,95857.8909090909,Young,19.322580645161292,1
584,Spain,Female,50,1,0.0,1,0,1,18910.26590304944,1,2,SILVER,290,0.0,Middle,11.450980392156863,0
499,France,Male,35,10,0.0,2,1,0,20906.286464861176,0,1,GOLD,234,0.0,Adult,13.86111111111111,0
526,Spain,Male,38,2,0.0,2,0,0,23134.35992470668,0,5,SILVER,708,0.0,Adult,13.487179487179487,0
625,Germany,Female,35,5,86147.46,2,1,0,51346.77675182222,1,2,GOLD,240,41022.6,Adult,17.36111111111111,0
537,Spain,Female,38,1,96939.06,1,1,1,27805.43647284556,0,3,PLATINUM,942,88126.41818181817,Adult,13.76923076923077,1
696,Spain,Male,47,1,106758.6,1,1,1,34346.22951040484,0,1,SILVER,962,97053.27272727272,Middle,14.5,1
679,France,Female,33,9,112528.65,2,1,0,41011.561401980674,0,2,SILVER,362,53585.07142857142,Adult,19.970588235294116,0
684,France,Male,60,2,116563.58,1,1,0,41148.71875283222,1,1,SILVER,969,105966.8909090909,Middle,11.21311475409836,0
850,France,Male,32,4,0.0,1,1,1,28112.710806218336,0,2,GOLD,818,0.0,Adult,25.757575757575758,0
495,Spain,Female,42,7,0.0,2,0,0,19348.252895544105,0,3,GOLD,621,0.0,Adult,11.511627906976743,0
537,Spain,Female,38,6,141786.78,1,0,1,37871.76358518827,0,2,GOLD,524,128897.07272727271,Adult,13.76923076923077,1
850,France,Male,41,3,136416.82,1,0,1,57861.98304018106,0,2,GOLD,264,124015.29090909091,Adult,20.238095238095237,1
513,France,Male,30,5,0.0,2,1,0,21328.886189043842,0,2,DIAMOND,444,0.0,Young,16.548387096774192,0
618,Germany,Female,40,1,133245.52,2,1,1,47404.71702780381,0,1,SILVER,299,63450.24761904761,Adult,15.073170731707316,1
802,Germany,Female,41,4,90757.64,2,0,1,61193.0593915638,0,5,PLATINUM,458,43217.92380952381,Adult,19.095238095238095,1
547,France,Male,43,1,92350.36,1,0,1,31929.87987113394,0,1,DIAMOND,682,83954.87272727273,Adult,12.431818181818182,1
613,Germany,Male,69,9,78778.49,1,0,1,42285.61527108516,0,2,GOLD,680,71616.8090909091,Senior,8.757142857142858,1
592,Germany,Female,34,6,102143.93,2,1,1,36806.62004182242,0,2,GOLD,962,48639.96666666666,Adult,16.914285714285715,1
546,France,Male,29,5,0.0,1,1,1,17393.549883328593,0,4,GOLD,986,0.0,Young,18.2,0
721,Germany,Male,37,4,98459.6,1,0,0,53038.37019457148,0,3,GOLD,559,89508.72727272726,Adult,18.973684210526315,0
671,Germany,Female,47,7,114603.76,2,1,0,59665.8055812606,1,4,SILVER,499,54573.219047619044,Middle,13.979166666666666,0
624,Spain,Male,35,2,0.0,2,1,0,23557.3708034966,0,2,PLATINUM,565,0.0,Adult,17.333333333333332,0
751,Germany,Female,51,7,148074.79,1,1,0,75407.18958719427,1,5,SILVER,518,134613.44545454546,Middle,14.442307692307692,0
636,Spain,Male,36,1,0.0,3,1,1,24142.924861911528,1,5,DIAMOND,244,0.0,Adult,17.18918918918919,0
607,Spain,Female,62,8,108004.64,1,1,1,30437.059642018947,1,5,GOLD,271,98186.03636363636,Senior,9.634920634920634,1
509,Germany,Female,29,0,107712.57,2,1,1,30004.132710060494,0,2,SILVER,831,51291.700000000004,Young,16.966666666666665,1
653,Spain,Male,35,9,0.0,2,1,1,27489.96773652757,0,4,GOLD,441,0.0,Adult,18.13888888888889,0
